index,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,comment_box,verify_relationship,verify_relationship:confidence,orig__golden,chemical_id,chemical_name,disease_id,disease_name,form_sentence,original_job_id,pmid,relation_pair_id,sentence_id,uniq_id,verify_relationship_gold,verify_relationship_gold_reason
4222,770959597,FALSE,finalized,5,8/15/2015 0:59,"



",no_relation,1,,D002945,cisplatin,D009369,tumor,No significant toxicity was induced by this dose of cisplatin to tissues except for hemosiderin accumulation in the spleen of both normal and H22 tumor-bearing mice.,,20540689,20540689_D002945_D009369,20540689_5,bcv_sentence_task_befree_3669,,
4223,770959598,FALSE,finalized,5,8/15/2015 0:01,"



",no_relation,1,,D002945,cisplatin,D064420,toxicity,No significant toxicity was induced by this dose of cisplatin to tissues except for hemosiderin accumulation in the spleen of both normal and H22 tumor-bearing mice.,,20540689,20540689_D002945_D064420,20540689_5,bcv_sentence_task_befree_3670,,
4224,770959599,FALSE,finalized,5,8/14/2015 22:10,"



",yes_direct,0.5929,,D002945,cisplatin,D013158,splenic,Increased splenic iron content and erythrocyte injury were observed after treatment with the low dose of cisplatin.,,20540689,20540689_D002945_D013158,20540689_6,bcv_sentence_task_befree_3671,,
4225,770959600,FALSE,finalized,5,8/14/2015 21:56,"



",no_relation,0.7999,,D007501,iron,D013158,splenic,Increased splenic iron content and erythrocyte injury were observed after treatment with the low dose of cisplatin.,,20540689,20540689_D007501_D013158,20540689_6,bcv_sentence_task_befree_3672,,
4226,770959601,FALSE,finalized,5,8/14/2015 22:22,"



",no_relation,0.5988,,C428463,Hepcidin,D013158,splenic,"Hepcidin inhibits the function of FPN1 as iron-exporter leading to iron overloaded inside ferritins of splenic cells, which are stained with abnormal hemosiderin accumulation.",,20540689,20540689_C428463_D013158,20540689_11,bcv_sentence_task_befree_3673,,
4227,770959602,FALSE,finalized,5,8/15/2015 0:27,"



",no_relation,0.8283,,D007501,iron,D013158,splenic,"Hepcidin inhibits the function of FPN1 as iron-exporter leading to iron overloaded inside ferritins of splenic cells, which are stained with abnormal hemosiderin accumulation.",,20540689,20540689_D007501_D013158,20540689_11,bcv_sentence_task_befree_3674,,
4228,770959603,FALSE,finalized,5,8/14/2015 21:48,"



",no_relation,1,,D007501,iron,D064420,toxicity,These results demonstrate that cisplatin-caused hemosiderin deposition in spleen provides a valuable clue for understanding the molecular basis of toxicity of cisplatin and hemosiderin accumulation and iron metabolism in vivo.,,20540689,20540689_D007501_D064420,20540689_12,bcv_sentence_task_befree_3675,,
4229,770959604,FALSE,finalized,5,8/15/2015 0:24,"



",yes_direct,0.6214,,D002945,cisplatin,D064420,toxicity,These results demonstrate that cisplatin-caused hemosiderin deposition in spleen provides a valuable clue for understanding the molecular basis of toxicity of cisplatin and hemosiderin accumulation and iron metabolism in vivo.,,20540689,20540689_D002945_D064420,20540689_12,bcv_sentence_task_befree_3676,,
4230,770959605,FALSE,finalized,5,8/14/2015 22:26,"



",yes_direct,0.801,,D003300,copper,D004487,cytotoxicity,Real-time monitoring of copper ions-induced cytotoxicity by EIS cell chips.,,20547054,20547054_D003300_D004487,20547054_0,bcv_sentence_task_befree_3677,,
4231,770959606,FALSE,finalized,5,8/14/2015 23:22,"



",no_relation,1,,D019289,pyruvate,D008105,primary biliary cirrhosis/PBC,"Our understanding of primary biliary cirrhosis (PBC) has been significantly enhanced by the rigorous dissection of the multilineage T and B cell response against the immunodominant mitochondrial autoantigen, the E2 component of the pyruvate dehydrogenase complex (PDC-E2).",,20568301,20568301_D019289_D008105,20568301_1,bcv_sentence_task_befree_3678,,
4232,770959607,FALSE,finalized,5,8/15/2015 1:52,"



",no_relation,1,,D014580,ursodiol,D008105,PBC,"These results provide a mechanism for the biliary specificity of PBC, the recurrence of disease after liver transplantation, and the success of ursodiol in treatment.",,20568301,20568301_D014580_D008105,20568301_9,bcv_sentence_task_befree_3679,,
4233,770959608,FALSE,finalized,5,8/14/2015 22:24,"



",no_relation,1,,D002244,carbon,D010003,OA,"Analysis of f(SC)K(SA)delta(OCT)/F(OM)K(OA) ratios revealed a significant role of adsorption and absorption in unusually high elemental carbon fractions (ie low OC/EC ratio) in fine particles collected at waste incinerators and the abnormally high organic carbon fractions (ie high OC/EC ratio) observed in those fine particles of an urban residential zone, respectively.",,20578474,20578474_D002244_D010003,20578474_4,bcv_sentence_task_befree_3680,,
4234,770959609,FALSE,finalized,5,8/14/2015 21:33,"



",no_relation,1,,C043211,Carvedilol,D000544,Alzheimer's disease,Carvedilol as a potential novel agent for the treatment of Alzheimer's disease.,,20579773,20579773_C043211_D000544,20579773_0,bcv_sentence_task_befree_3681,,
4235,770959610,FALSE,finalized,5,8/15/2015 1:18,"



",no_relation,1,,C043211,carvedilol,D000544,AD mouse,"Here we present evidence that chronic oral administration of carvedilol, a nonselective ë_-adrenergic receptor blocker, significantly attenuates brain oligomeric ë_-amyloid content and cognitive deterioration in 2 independent AD mouse models.",,20579773,20579773_C043211_D000544,20579773_2,bcv_sentence_task_befree_3682,,
4236,770959611,FALSE,finalized,5,8/14/2015 21:54,"



",no_relation,0.8073,,C043211,carvedilol,D003072,cognitive deterioration,"Here we present evidence that chronic oral administration of carvedilol, a nonselective ë_-adrenergic receptor blocker, significantly attenuates brain oligomeric ë_-amyloid content and cognitive deterioration in 2 independent AD mouse models.",,20579773,20579773_C043211_D003072,20579773_2,bcv_sentence_task_befree_3683,,
4237,770959612,FALSE,finalized,5,8/15/2015 0:23,"



",no_relation,1,,C043211,carvedilol,D000544,AD,"We found that carvedilol treatment significantly improved neuronal transmission, and that this improvement was associated with the maintenance of number of the less stable ""learning"" thin spines in the brains of AD mice.",,20579773,20579773_C043211_D000544,20579773_3,bcv_sentence_task_befree_3684,,
4238,770959613,FALSE,finalized,5,8/14/2015 23:43,"



",no_relation,1,,C043211,carvedilol,D000544,AD,"Our novel observation that carvedilol interferes with the neuropathologic, biochemical, and electrophysiological mechanisms underlying cognitive deterioration in AD supports the potential development of carvedilol as a treatment for AD.",,20579773,20579773_C043211_D000544,20579773_4,bcv_sentence_task_befree_3685,,
4239,770959614,FALSE,finalized,5,8/14/2015 23:56,"



Used as treatment",no_relation,0.7854,,C043211,carvedilol,D003072,cognitive deterioration,"Our novel observation that carvedilol interferes with the neuropathologic, biochemical, and electrophysiological mechanisms underlying cognitive deterioration in AD supports the potential development of carvedilol as a treatment for AD.",,20579773,20579773_C043211_D003072,20579773_4,bcv_sentence_task_befree_3686,,
4240,770959615,FALSE,finalized,5,8/14/2015 22:13,"



",no_relation,0.8212,,D024841,fluoroquinolone,D009175,Mycoplasma,Emergence of clinical strains of Mycoplasma genitalium harbouring alterations in ParC associated with fluoroquinolone resistance.,,20580532,20580532_D024841_D009175,20580532_0,bcv_sentence_task_befree_3687,,
4241,770959616,FALSE,finalized,5,8/15/2015 0:03,"



",no_relation,1,,D024841,fluoroquinolone,D009175,Mycoplasma,"The alterations of Ser-83-->Asn, Asp-87-->Tyr and Asp-87-->Val in ParC found in 3 (10.7%) of 28 specimens were analogous to those commonly observed in fluoroquinolone-resistant mutants of other Mycoplasma and Ureaplasma spp.",,20580532,20580532_D024841_D009175,20580532_7,bcv_sentence_task_befree_3688,,
4242,770959617,FALSE,finalized,5,8/14/2015 21:33,"



",no_relation,1,,D013256,steroid,D011778,acute Q fever granulomatous hepatitis,Circulating cytokines and procalcitonin in acute Q fever granulomatous hepatitis with poor response to antibiotic and short-course steroid therapy: a case report.,,20594295,20594295_D013256_D011778,20594295_0,bcv_sentence_task_befree_3689,,
4243,770959618,FALSE,finalized,5,8/15/2015 1:33,"



",no_relation,0.7795,,D011239,prednisolone,D011778,acute Q fever granulomatous hepatitis,We report a rare case of acute Q fever granulomatous hepatitis remained pyrexia despite several antibiotic therapy and 6-day course of oral prednisolone.,,20594295,20594295_D011239_D011778,20594295_3,bcv_sentence_task_befree_3690,,
4244,770959619,FALSE,finalized,5,8/15/2015 1:35,"



",no_relation,1,,D011239,prednisolone,D005334,pyrexia,We report a rare case of acute Q fever granulomatous hepatitis remained pyrexia despite several antibiotic therapy and 6-day course of oral prednisolone.,,20594295,20594295_D011239_D005334,20594295_3,bcv_sentence_task_befree_3691,,
4245,770959620,FALSE,finalized,5,8/15/2015 2:09,"



",no_relation,1,,D009609,nitrous oxide,D010146,pain,The aims of this project were to longitudinally follow plasma levels of beta-endorphin during pregnancy in women with a healthy pregnancy and to investigate whether plasma levels of beta-endorphin in late pregnancy are associated with need for additional pain medication beyond nitrous oxide during labor.,,20595705,20595705_D009609_D010146,20595705_2,bcv_sentence_task_befree_3692,,
4246,770959621,FALSE,finalized,5,8/14/2015 21:29,"



",no_relation,1,,D009609,nitrous oxide,D010146,pain,"Low levels of beta-endorphin at the end of pregnancy were associated with need for additional pain medication beyond nitrous oxide during labor, although the causal relationship is unclear.",,20595705,20595705_D009609_D010146,20595705_6,bcv_sentence_task_befree_3693,,
4247,770959622,FALSE,finalized,5,8/15/2015 2:21,"



",no_relation,1,,D001241,aspirin,D001249,asthma,Association of SLC6A12 variants with aspirin-intolerant asthma in a Korean population.,,20597903,20597903_D001241_D001249,20597903_0,bcv_sentence_task_befree_3694,,
4248,770959623,FALSE,finalized,5,8/14/2015 21:43,"



",yes_direct,0.6072,,D001241,Aspirin,D001249,asthma,Aspirin-intolerant asthma (AIA) occurs from asthma exacerbation after exposure to aspirin.,,20597903,20597903_D001241_D001249,20597903_1,bcv_sentence_task_befree_3695,,
4249,770959624,FALSE,finalized,5,8/15/2015 1:45,"



",no_relation,0.7982,,D005680,GABA,D001249,asthma,"The critical role of the solute carrier family 6 (neurotransmitter transporter, betaine/GABA) member 12 (SLC6A12) gene in GABAergic transmission, which is associated with mucus production in asthma, makes it a candidate gene for AIA association study.",,20597903,20597903_D005680_D001249,20597903_3,bcv_sentence_task_befree_3696,,
4250,770959625,FALSE,finalized,5,8/15/2015 1:25,"



",no_relation,1,,D001241,aspirin,D001249,asthma,Eight single nucleotide polymorphisms (SNPs) in SLC6A12 were genotyped in 163 aspirin-intolerant asthma (AIA) and 429 aspirin-tolerant asthma (ATA) patients of Korean ethnicity.,,20597903,20597903_D001241_D001249,20597903_4,bcv_sentence_task_befree_3697,,
4251,770959626,FALSE,finalized,5,8/14/2015 21:54,"



",no_relation,1,,D001241,aspirin,D055963,aspirin-tolerant asthma/ATA,Eight single nucleotide polymorphisms (SNPs) in SLC6A12 were genotyped in 163 aspirin-intolerant asthma (AIA) and 429 aspirin-tolerant asthma (ATA) patients of Korean ethnicity.,,20597903,20597903_D001241_D055963,20597903_4,bcv_sentence_task_befree_3698,,
4252,770959627,FALSE,finalized,5,8/15/2015 1:58,"



",no_relation,1,,D017963,azithromycin,D008173,obstructive pulmonary diseases,"In addition to its antibiotic properties, azithromycin has immune-modulating effects and is used for this reason in the management of cystic fibrosis and chronic obstructive pulmonary diseases.",,20604763,20604763_D017963_D008173,20604763_3,bcv_sentence_task_befree_3699,,
4253,770959628,FALSE,finalized,5,8/14/2015 21:42,"



",no_relation,1,,D017963,azithromycin,D005355,fibrosis,"In addition to its antibiotic properties, azithromycin has immune-modulating effects and is used for this reason in the management of cystic fibrosis and chronic obstructive pulmonary diseases.",,20604763,20604763_D017963_D005355,20604763_3,bcv_sentence_task_befree_3700,,
4254,770959629,FALSE,finalized,5,8/15/2015 1:45,"



",no_relation,0.8098,,D002118,calcium,D055113,chronic periodontitis,"Azithromycin, together with monthly subgingival debridement, was the treatment in Case 3 (severe chronic periodontitis in a poorly controlled diabetic complicated by gingival overgrowth related to medication with a calcium channel blocker).",,20604763,20604763_D002118_D055113,20604763_7,bcv_sentence_task_befree_3701,,
4255,770959630,FALSE,finalized,5,8/15/2015 0:55,"



",no_relation,0.8245,,D017963,Azithromycin,D019214,gingival overgrowth,"Azithromycin, together with monthly subgingival debridement, was the treatment in Case 3 (severe chronic periodontitis in a poorly controlled diabetic complicated by gingival overgrowth related to medication with a calcium channel blocker).",,20604763,20604763_D017963_D019214,20604763_7,bcv_sentence_task_befree_3702,,
4256,770959631,FALSE,finalized,5,8/14/2015 21:34,"



",no_relation,1,,D017963,Azithromycin,D003929,diabetic,"Azithromycin, together with monthly subgingival debridement, was the treatment in Case 3 (severe chronic periodontitis in a poorly controlled diabetic complicated by gingival overgrowth related to medication with a calcium channel blocker).",,20604763,20604763_D017963_D003929,20604763_7,bcv_sentence_task_befree_3703,,
4257,770959632,FALSE,finalized,5,8/14/2015 22:08,"



",no_relation,1,,D002118,calcium,D003929,diabetic,"Azithromycin, together with monthly subgingival debridement, was the treatment in Case 3 (severe chronic periodontitis in a poorly controlled diabetic complicated by gingival overgrowth related to medication with a calcium channel blocker).",,20604763,20604763_D002118_D003929,20604763_7,bcv_sentence_task_befree_3704,,
4258,770959633,FALSE,finalized,5,8/14/2015 22:07,"



",no_relation,0.6098,,D002118,calcium,D019214,gingival overgrowth,"Azithromycin, together with monthly subgingival debridement, was the treatment in Case 3 (severe chronic periodontitis in a poorly controlled diabetic complicated by gingival overgrowth related to medication with a calcium channel blocker).",,20604763,20604763_D002118_D019214,20604763_7,bcv_sentence_task_befree_3705,,
4259,770959634,FALSE,finalized,5,8/14/2015 21:29,"



",no_relation,1,,D017963,Azithromycin,D055113,chronic periodontitis,"Azithromycin, together with monthly subgingival debridement, was the treatment in Case 3 (severe chronic periodontitis in a poorly controlled diabetic complicated by gingival overgrowth related to medication with a calcium channel blocker).",,20604763,20604763_D017963_D055113,20604763_7,bcv_sentence_task_befree_3706,,
